crop_image,item_category,original_image,color,personal_color
fb658315-1c37-42f6-96c2-accf976c231d.jpg,trousers,294.jpg,black,winter
caf90bd9-24f6-4d31-bc61-d027a2450985.jpg,short_sleeved_outwear,294.jpg,darkslategray,winter
5a78f1c7-563d-4289-8cd4-af25ee83483b.jpg,vest,257.jpg,black,winter
3401e74f-1f91-46d8-b9b8-f394d6c6e6c2.jpg,trousers,257.jpg,rosybrown,summer
1c3d6533-f852-4cb3-a435-9c8ccbf6b320.jpg,short_sleeved_outwear,519.jpg,black,winter
6a8b2fdd-9c6f-461e-9a95-047a4d8e5646.jpg,skirt,519.jpg,black,winter
a5c2e3c8-ec12-4c08-9479-988c524866e5.jpg,trousers,519.jpg,black,winter
4c24d1f7-04df-4002-853d-3cf7abfbb96b.jpg,short_sleeved_outwear,733.jpg,dimgray,autumn
98d2ef73-3c25-454a-8fb9-a7f747547ab8.jpg,short_sleeved_dress,733.jpg,lavender,winter
e5b21f2f-c5ea-49ee-8c18-6ab6ecaf6390.jpg,trousers,733.jpg,lavender,winter
b2fadd5a-8f25-4aa4-bd72-0af875c29cce.jpg,skirt,525.jpg,black,winter
111fe621-89bf-45f4-9478-b7cadc211e48.jpg,short_sleeved_outwear,525.jpg,black,winter
1bd63798-6b06-46ae-b55e-284a02c84168.jpg,trousers,525.jpg,black,winter
6e00b4db-de65-43d7-9818-773ffd0f39c7.jpg,short_sleeved_outwear,531.jpg,darkgray,winter
eecf890e-a7fa-4671-af70-74859a764647.jpg,trousers,531.jpg,darkgray,winter
6267f60c-53fb-4244-831e-0ebf45d48f87.jpg,trousers,280.jpg,black,winter
b9dd99ef-0af9-45fc-a920-d8d4b2e49541.jpg,short_sleeved_outwear,280.jpg,gainsboro,winter
ff9bd770-71d8-4a75-a5f1-7d2ab0b071ad.jpg,trousers,727.jpg,black,winter
1038b624-10a3-4d39-9972-7c607f5bceca.jpg,short_sleeved_outwear,727.jpg,black,winter
98dcdebd-15fb-48c5-953f-1881a231a927.jpg,trousers,726.jpg,lightslategray,summer
31ea00c5-edd6-4047-8922-be17248b2abb.jpg,short_sleeved_outwear,726.jpg,lavender,winter
900ffcc1-3fc3-492d-9cdc-7391dd1e01ba.jpg,long_sleeved_shirt,726.jpg,lavender,winter
c63525aa-4bb1-4267-836b-6f01d19c4b34.jpg,skirt,732.jpg,lightsteelblue,summer
b37d796f-26df-4346-8986-b81ca8cca962.jpg,trousers,732.jpg,gainsboro,winter
e6312798-f4ff-45fd-959c-e395025a04e3.jpg,skirt,524.jpg,darkslateblue,winter
ec71c7e2-8eb6-4bad-80a1-2d8c8a9b248c.jpg,short_sleeved_outwear,524.jpg,lightgray,winter
0480eed9-e81c-40e2-928c-0bdc53d3e03b.jpg,vest,256.jpg,black,winter
6b564f7c-112d-458b-af2e-4e5077c18f23.jpg,trousers,256.jpg,saddlebrown,autumn
6e51148c-a746-4bc2-a680-36760d4f47f2.jpg,short_sleeved_outwear,281.jpg,darkslategray,winter
1985c0b3-cf63-42fc-8e2f-b117930c674e.jpg,trousers,281.jpg,black,winter
3547d5f6-678e-4ec2-80b7-41cd4d038fd4.jpg,skirt,281.jpg,black,winter
b8daf8c1-0691-4401-ad5f-6853856ace54.jpg,trousers,295.jpg,black,winter
be155152-6971-4940-89d5-9caef2bb9aad.jpg,vest,518.jpg,black,winter
470672d4-184e-4119-96ef-187d9cc9ff4e.jpg,trousers,518.jpg,plum,winter
3241d059-133f-40a8-b375-31bff627da13.jpg,short_sleeved_outwear,518.jpg,plum,winter
60f9fda9-1c43-417c-bb37-a7ba91ce3d44.jpg,short_sleeved_dress,336.jpg,silver,summer
ee385ff1-7567-4820-bd5e-7963e2308fb7.jpg,trousers,336.jpg,silver,summer
4dd0ab89-e5d3-49cb-bd95-426a6b61b405.jpg,long_sleeved_shirt,336.jpg,black,winter
3f49d52c-aad2-4769-b9f4-c9ff5b81cfa7.jpg,short_sleeved_outwear,336.jpg,black,winter
2564c521-f1eb-401a-86b3-d624e5190e4a.jpg,short_sleeved_outwear,322.jpg,darkslategray,winter
2d29ae5e-eed0-4d16-bcd1-21e98082d1a7.jpg,trousers,322.jpg,black,winter
dceac6bb-bc9e-4e1b-bf32-e04b89046f19.jpg,skirt,478.jpg,black,winter
26b6d055-6427-4c06-a7b1-f5a1dfdcf276.jpg,vest,478.jpg,black,winter
b73c653c-0045-4c5c-b439-687581230cdf.jpg,trousers,444.jpg,black,winter
09336d06-a798-4625-aaae-4ce7f1ef52e7.jpg,short_sleeved_outwear,444.jpg,dimgray,autumn
eeae4aad-0578-4983-be94-29c499b8f941.jpg,vest,493.jpg,black,winter
b8488fd3-1885-4d8d-a8d7-4e5bfd17eba5.jpg,short_sleeved_outwear,646.jpg,darkslategray,winter
a854afd8-dd68-4797-bcb5-f815825b65fd.jpg,trousers,646.jpg,black,winter
1300e776-c49d-4f98-84c5-4bcd66926a5b.jpg,skirt,646.jpg,black,winter
ca6707a6-081b-4ea9-9b33-214ce7f37c63.jpg,trousers,134.jpg,black,winter
328cbe70-43ce-437f-959d-f4f8e485de66.jpg,skirt,108.jpg,black,winter
2d644bbb-c602-4ea7-9fea-87c6a512d90c.jpg,short_sleeved_outwear,108.jpg,khaki,autumn
4213c237-373c-487a-9a54-64b2494de740.jpg,vest,108.jpg,black,winter
be2c55ec-d8a6-4482-90df-9f6e15e9d143.jpg,skirt,120.jpg,peru,autumn
a468b841-87cb-491f-b19c-98ffc18ecb3f.jpg,short_sleeved_outwear,120.jpg,darkslategray,winter
671a12eb-19a1-45ed-a21f-2ae3ea8ab840.jpg,trousers,487.jpg,darkslategray,winter
2f1f4cc9-d987-4747-b64c-151ad37e18ec.jpg,short_sleeved_outwear,487.jpg,black,winter
4df30955-8c84-43b6-86ab-ecab4298db2f.jpg,trousers,691.jpg,midnightblue,winter
8dd03327-39ca-4a84-bac7-c83e6d9987b4.jpg,skirt,652.jpg,darkslategray,winter
45fc64f5-a1d2-4ffa-a2dc-9a0e35766eb8.jpg,vest,652.jpg,black,winter
cc78520a-1617-42c3-9c51-53bf0a137b63.jpg,trousers,652.jpg,dimgray,autumn
8dc7fec0-093d-43c5-92e6-ea92f5324330.jpg,short_sleeved_outwear,652.jpg,black,winter
47c3e4b0-2a0a-4313-9d68-4fbe756fd57c.jpg,skirt,685.jpg,dimgray,autumn
f75e8adf-d647-42ce-a0ee-900b98843b51.jpg,short_sleeved_outwear,685.jpg,black,winter
3f0182f3-cdf2-42b4-a7e7-a0e4e37a79b2.jpg,short_sleeved_outwear,21.jpg,black,winter
c62662a3-d1ad-4555-a9aa-0ca49bbf9a0f.jpg,skirt,21.jpg,black,winter
0d06eff6-37b3-4557-884d-0cfe51cd6094.jpg,trousers,38.jpg,darkslategray,winter
5cb9f779-9a56-4384-b157-821c1b2fdf2c.jpg,long_sleeved_shirt,38.jpg,black,winter
87d02743-cc51-43ac-a90c-f666b27a6b0d.jpg,short_sleeved_outwear,461.jpg,darkslategray,winter
b9dcb239-d8f6-4e82-95a5-8f59a66cfbd6.jpg,trousers,461.jpg,darkslategray,winter
24184321-0dad-419e-8a8f-692834fe26b4.jpg,trousers,688.jpg,darkslategray,winter
fc6972ee-da41-4ca7-84ad-8d290fb2485f.jpg,short_sleeved_outwear,688.jpg,darkgray,winter
a2b961e9-cde9-4bc6-b83a-963d8ea67025.jpg,trousers,688.jpg,black,winter
8c1f1a57-ae87-45d4-871d-dd959dc4a5fe.jpg,short_sleeved_outwear,307.jpg,dimgray,autumn
c0f4a79d-8eb3-476e-a313-756ec5a9faca.jpg,trousers,307.jpg,dimgray,autumn
dc839d87-544d-475a-a42b-a3f1a81750c6.jpg,vest,677.jpg,darkslategray,winter
0753d64a-aae3-4668-b1de-4d80b5a20e5d.jpg,skirt,677.jpg,darkslategray,winter
ad692ff8-d7e9-4611-ac06-2ee74fbf3851.jpg,trousers,677.jpg,darkslategray,winter
e26988b2-da59-4a08-8472-4468d5c78160.jpg,skirt,663.jpg,darkgray,winter
116eaffc-5585-40fa-ad66-9e8dc9140e37.jpg,short_sleeved_outwear,663.jpg,lavender,winter
a12fa06b-ad49-41c0-87f2-ee675c920ffe.jpg,skirt,10.jpg,black,winter
547a6b21-0594-443d-9346-787e13669b22.jpg,trousers,452.jpg,darkslategray,winter
13ce9939-aebe-40a4-af53-667f48f89481.jpg,short_sleeved_outwear,452.jpg,darkslategray,winter
5de93e80-6496-433c-ac80-7697231fcf4a.jpg,long_sleeved_shirt,452.jpg,darkslategray,winter
c2a78841-6b80-4bd9-a930-c335ddd042ab.jpg,vest,297.jpg,black,winter
a7b13ad2-e776-4360-9859-84cff84fdd7c.jpg,trousers,320.jpg,darkslategray,winter
d71e6a92-7262-4e77-baf4-f0a248484d7c.jpg,short_sleeved_outwear,320.jpg,darkslategray,winter
b3496b98-8314-43bc-9e09-63e40f69986d.jpg,vest,320.jpg,darkslategray,winter
7f78f61c-2d83-4c7b-bc24-82edde1e9336.jpg,vest,268.jpg,darkslategray,winter
7e6b87e0-5fd6-4d16-b7f8-407b10c133f5.jpg,trousers,268.jpg,black,winter
891a4a4d-5253-41fb-ab31-22b45ea8992d.jpg,skirt,268.jpg,black,winter
29aa4e89-3938-468f-a352-6abc8f7cc3b7.jpg,short_sleeved_outwear,268.jpg,darkslategray,winter
796a3f58-bb48-4c01-93e9-b0124efd74e2.jpg,short_sleeved_outwear,526.jpg,lightpink,spring
d215f006-78bf-4832-a2b7-ef271fa2e0ef.jpg,skirt,526.jpg,steelblue,autumn
4ac2a5fe-f856-4291-a7a5-85bcadb96a9d.jpg,trousers,526.jpg,steelblue,autumn
24eac2fd-4b85-40a6-aafb-27a2d6d25b55.jpg,trousers,283.jpg,darkgray,winter
8ef34432-424c-4d13-9d78-e6ca431936c8.jpg,short_sleeved_outwear,240.jpg,black,winter
841fb635-682b-4218-aa64-fed0580e4193.jpg,trousers,240.jpg,black,winter
ed5c3d4b-7e03-455a-93e6-8a9564ee0cbe.jpg,vest,446.jpg,dimgray,autumn
fb03ff2f-7fe6-4974-918a-287750a66a4f.jpg,short_sleeved_outwear,446.jpg,dimgray,autumn
6498ea4e-f0e7-42e8-8bbc-9e77d1f250d6.jpg,short_sleeved_outwear,532.jpg,black,winter
bcb84d0b-3c07-4f4c-a4f2-ec238b2ff74b.jpg,trousers,532.jpg,whitesmoke,winter
f577fee2-6cc2-4b70-bd7d-533132184cb0.jpg,skirt,718.jpg,darkslateblue,winter
22d22bb4-ca0a-41ee-a80c-84d1ff42aa2f.jpg,long_sleeved_shirt,718.jpg,mediumpurple,spring
89bd5555-d31a-415d-bad9-a42e9f1f84f5.jpg,trousers,718.jpg,darkslateblue,winter
d06e37f4-6da4-4432-90ef-c495412cfba4.jpg,skirt,719.jpg,lavender,winter
3b489015-2e2c-4cb6-a616-fd3382e0029a.jpg,long_sleeved_shirt,719.jpg,cornflowerblue,autumn
3ba294aa-afd9-49da-984d-f761beb49ed0.jpg,trousers,719.jpg,lavender,winter
1d75fa75-3c0b-47d0-b241-231736e46072.jpg,short_sleeved_outwear,533.jpg,darkslategray,winter
1f8d394b-a7e7-4418-9385-2b0a58927fe0.jpg,skirt,724.jpg,black,winter
9f55810f-9d40-45bb-a432-7c7e1ac0fc4a.jpg,short_sleeved_outwear,724.jpg,gainsboro,winter
94c6a24a-3068-4176-be9f-0fb6630f16e8.jpg,short_sleeved_outwear,731.jpg,black,winter
798fd131-1b01-460b-93dc-dc0f8af40d79.jpg,skirt,731.jpg,black,winter
7f57f571-8b03-438d-8bd1-a5be871b7970.jpg,trousers,731.jpg,black,winter
434562ca-22c2-422d-bedd-a962b71f3a43.jpg,skirt,725.jpg,lightsteelblue,summer
11059e04-f8d0-4609-9fff-2d64b4366ae2.jpg,short_sleeved_outwear,725.jpg,black,winter
2302163d-8aa8-44d5-9062-c512f6d41bd8.jpg,trousers,241.jpg,yellowgreen,spring
df20a41d-0254-458b-9b49-8f4f7f97127a.jpg,skirt,527.jpg,black,winter
96905f4a-d037-4f93-a94c-f69f649f1db2.jpg,short_sleeved_outwear,527.jpg,black,winter
9e8c3b2d-2354-4b1f-b2f9-39ebfcb3fe7c.jpg,short_sleeved_dress,269.jpg,silver,summer
226ebdaf-c42f-4b28-8260-cf7a05d3bfed.jpg,vest,269.jpg,black,winter
0d673099-bc8b-4685-b284-5b7ce7356245.jpg,short_sleeved_outwear,269.jpg,black,winter
647ebdb4-cfd6-487f-b116-353197a941fb.jpg,short_sleeved_outwear,296.jpg,gainsboro,winter
a91d659d-fb7a-42e8-b048-b4a816ae7891.jpg,short_sleeved_dress,296.jpg,black,winter
90732405-c46d-4c52-bed8-127673ccf360.jpg,skirt,282.jpg,darkslategray,winter
435124eb-f4e7-4893-aadf-9ef4671b9f4c.jpg,short_sleeved_dress,335.jpg,black,winter
183585a9-f376-4af6-9dc1-0f714fb34ded.jpg,long_sleeved_shirt,335.jpg,darkgray,winter
cac4ef68-35a7-4263-b2ec-e3cff5e3467c.jpg,trousers,321.jpg,gray,winter
f0d8917e-7e83-4337-8b60-d20a1aab1031.jpg,long_sleeved_shirt,321.jpg,black,winter
e282b254-8b26-4a3f-aaf9-ecc5a9c8b953.jpg,vest,309.jpg,black,winter
812c3303-c545-4fd5-a442-1434f019b736.jpg,trousers,309.jpg,darkslategray,winter
d8df83a5-6a9c-49d4-9036-19a95bf62a60.jpg,short_sleeved_dress,309.jpg,black,winter
38c21d12-0367-4222-bca4-4208ee65231c.jpg,sling_dress,309.jpg,black,winter
43fbc8af-064f-4594-b2c7-6101d332497b.jpg,trousers,490.jpg,darkgray,winter
1415c807-2c2e-4141-a380-f20420127b2e.jpg,trousers,123.jpg,darkgray,winter
5468f658-a1a4-4eda-9505-19dfa93e299b.jpg,long_sleeved_shirt,123.jpg,darkgray,winter
8215bbcc-77f5-4761-9acb-32340ba6e5ad.jpg,trousers,645.jpg,darkslateblue,winter
561e2879-5f57-49e5-aeaf-f4a01d983dcd.jpg,short_sleeved_outwear,645.jpg,darkseagreen,autumn
f7423e6a-146c-4584-b04f-d847cda96d82.jpg,skirt,651.jpg,black,winter
433c4ab9-9ea1-4f90-abeb-6363a90eb258.jpg,vest,651.jpg,black,winter
da72cfbe-48d2-4a17-a65d-624e435e25cf.jpg,skirt,686.jpg,thistle,summer
11eb5abe-0c86-4c43-9825-4e299c4fff94.jpg,long_sleeved_shirt,686.jpg,thistle,summer
30cc2d58-305e-42b4-8f1c-a95739143f3f.jpg,short_sleeved_outwear,686.jpg,thistle,summer
4b0c075a-9ddc-46f1-a68e-7190f39853cb.jpg,trousers,679.jpg,midnightblue,winter
b2706d08-b293-490a-85e4-7e2363fb7887.jpg,skirt,679.jpg,black,winter
b6d23285-3609-4768-afa4-585ca61cca97.jpg,long_sleeved_shirt,679.jpg,black,winter
1f918f6a-2f1c-4012-aef0-a8b7e61a7297.jpg,short_sleeved_outwear,679.jpg,black,winter
5e1c350d-6e2b-4949-9459-ce5d2967307e.jpg,skirt,137.jpg,dimgray,autumn
9a49bb5b-3d6f-4140-9cb3-f87b1f2a6cb0.jpg,short_sleeved_outwear,137.jpg,black,winter
0ec3b990-113d-418e-829b-22b327b770b4.jpg,short_sleeved_outwear,692.jpg,white,winter
fb92cba7-d966-4ef7-a49a-f123db402385.jpg,short_sleeved_dress,692.jpg,black,winter
9d63c327-1c4f-42c4-856e-28a233e350f3.jpg,long_sleeved_shirt,34.jpg,lavender,winter
c87381af-bb94-423e-98e8-65759d1ba94b.jpg,skirt,22.jpg,darkslateblue,winter
021993bf-e314-4432-b11f-aa2869f85807.jpg,short_sleeved_outwear,22.jpg,darkslateblue,winter
a9b96f91-7350-48d7-94bc-357df28f49c1.jpg,trousers,36.jpg,black,winter
2bb2bef2-ea8d-47d7-8192-d6214e51570f.jpg,short_sleeved_outwear,684.jpg,silver,summer
18a0b75a-e74e-490a-8778-3199a9080105.jpg,skirt,690.jpg,darkslategray,winter
f4c69ec3-a3a8-47ea-aff9-a8b95c6109bf.jpg,short_sleeved_outwear,690.jpg,antiquewhite,spring
3cf9ad79-99fc-4083-a482-b063cef9b695.jpg,short_sleeved_dress,690.jpg,antiquewhite,spring
1a37ade3-48b3-4400-a3ba-6c4b515c847d.jpg,short_sleeved_outwear,109.jpg,gainsboro,winter
db427f20-4cf3-452f-866d-168efb133d2a.jpg,trousers,109.jpg,gainsboro,winter
0b1806ca-f76c-4519-9e95-5baaba314d38.jpg,short_sleeved_outwear,721.jpg,whitesmoke,winter
14864363-6c3b-4e71-b1fb-767de0b932eb.jpg,skirt,721.jpg,whitesmoke,winter
b49e23c9-9c76-45b8-842e-a03e90f794d8.jpg,skirt,709.jpg,black,winter
51842384-86d8-4c39-8493-ef8dad103056.jpg,vest,709.jpg,black,winter
c1d68e63-f444-4f43-924c-4c8443abcbf5.jpg,skirt,720.jpg,dimgray,autumn
58fa8ef1-cec0-4d53-b2ce-cc13d0c6c7e8.jpg,short_sleeved_outwear,720.jpg,rosybrown,summer
eaf0ea4e-0982-4f14-a788-20f1b5c2e415.jpg,trousers,720.jpg,dimgray,autumn
492962d7-76ca-4e13-8f76-23ea0dc92e67.jpg,trousers,720.jpg,black,winter
0d9c8743-85cb-4fbc-bc7b-8ac28791cca0.jpg,skirt,735.jpg,black,winter
7892e526-24c7-4563-8c94-517760dffd70.jpg,short_sleeved_outwear,735.jpg,black,winter
fb6c5388-eade-4a00-ace3-a76288b382e6.jpg,trousers,735.jpg,black,winter
acdcedf6-46a3-4c96-a086-06fa903b108e.jpg,skirt,734.jpg,lightslategray,summer
0ea9c8b1-2be4-4566-a5e4-d8dab7f655bb.jpg,short_sleeved_outwear,734.jpg,silver,summer
8f723df2-5a8c-4f5b-90ea-68a4f3c87306.jpg,trousers,708.jpg,darkgray,winter
3bcccd33-2fd5-4c17-ba41-88a535bf23bb.jpg,trousers,536.jpg,lavender,winter
9165c8a0-02b5-4b80-a114-d1d17ed03bdc.jpg,short_sleeved_outwear,536.jpg,black,winter
d84ce32e-2985-49ea-9b35-3cf994e083bd.jpg,skirt,536.jpg,lavender,winter
d1ebc95d-0279-4eb0-b0da-bff3dcc25b5e.jpg,long_sleeved_shirt,536.jpg,black,winter
ff94f526-361a-4a82-a1ca-a5943ea3ddc7.jpg,vest,522.jpg,steelblue,autumn
d80dad38-a178-4874-8ca4-84a6640d78c0.jpg,vest,244.jpg,darkslategray,winter
fc0bf519-2bac-4184-b781-4eeed3c154a4.jpg,trousers,244.jpg,black,winter
c610ba12-8241-4ea4-8d36-bfc915b88af2.jpg,vest,293.jpg,black,winter
096ffb12-04e9-4329-b354-4854750bcf17.jpg,skirt,293.jpg,lavender,winter
297f888a-bf98-4d59-b858-0f6d843cf591.jpg,short_sleeved_outwear,293.jpg,black,winter
ba14de18-a884-41d1-b671-150595fa6d44.jpg,trousers,293.jpg,black,winter
24ec2328-3853-489a-87a8-77f92491b544.jpg,trousers,287.jpg,black,winter
7490ac35-22cb-4004-91bf-58366835fdb8.jpg,vest,456.jpg,black,winter
69ebe67e-d88d-45a6-a5a7-650bb27c5287.jpg,trousers,456.jpg,black,winter
0b733c17-21ec-4f47-a880-32c4bbd56eb4.jpg,short_sleeved_outwear,324.jpg,black,winter
bf546d04-d3e5-448b-8c84-7be5aa41e6b5.jpg,trousers,324.jpg,black,winter
a9c0b2db-d9aa-4ced-a320-f5b32b07c7da.jpg,short_sleeved_outwear,442.jpg,dimgray,autumn
022b78dc-ca0a-461f-9541-089185315ec9.jpg,short_sleeved_outwear,442.jpg,lightgray,winter
90901204-71ad-4ca1-b15a-541d8be9a66e.jpg,short_sleeved_outwear,330.jpg,darkslategray,winter
8071f5fa-2674-433d-9351-723d40ae0f8e.jpg,vest,481.jpg,black,winter
2aaf3863-d820-4f6b-ad66-a29159b82dce.jpg,trousers,481.jpg,black,winter
a8c4b8d9-8dfd-4d46-a2ea-78df3de80c99.jpg,skirt,481.jpg,black,winter
fc226af9-be1a-45ef-b611-0c0967db17a1.jpg,short_sleeved_dress,495.jpg,lightgray,winter
73ff3121-1e53-4065-b471-6620f2068dcd.jpg,short_sleeved_outwear,495.jpg,black,winter
ae054814-ccb3-47a6-aa3e-a3e2fa4e3094.jpg,vest,495.jpg,black,winter
608558af-9005-41ce-ba95-f6f43e134f47.jpg,short_sleeved_outwear,668.jpg,black,winter
0b8af710-260b-44bf-a93e-ee36696bcfb9.jpg,trousers,668.jpg,antiquewhite,spring
5618ee11-d6c2-4762-8c27-69a6e2f3ed99.jpg,short_sleeved_dress,668.jpg,antiquewhite,spring
f63c23fe-b2f2-4adb-9c19-a694c0ba18e6.jpg,short_sleeved_outwear,640.jpg,thistle,summer
3a3c638c-ac86-4a80-96b4-feb39e5d2aba.jpg,skirt,640.jpg,darkslategray,winter
78cd3b59-5b0e-4dcf-976b-416dac1c6f28.jpg,trousers,640.jpg,darkslategray,winter
1cfd711f-4f30-452e-baa1-c59d868d0d9e.jpg,vest,27.jpg,black,winter
b3c88b5f-bd7b-4e26-a039-96d80a58c92a.jpg,short_sleeved_outwear,33.jpg,slategray,summer
bd1c4138-b4bb-47be-b0f8-1e8666783d9f.jpg,trousers,33.jpg,slategray,summer
1bb4eda5-76e9-4335-8ec0-5245562d94ac.jpg,skirt,697.jpg,darkslategray,winter
586e35f8-bca2-45b3-a378-44215491283d.jpg,short_sleeved_outwear,697.jpg,black,winter
657d76b6-b829-4721-8a11-50471adc9271.jpg,trousers,697.jpg,black,winter
258a67ea-32b4-4d6c-85e7-2bee62eaa12d.jpg,skirt,654.jpg,mediumpurple,spring
60c50d9c-0269-4f0f-a83d-90f01e1046c5.jpg,vest,654.jpg,black,winter
9288582d-ae46-4093-944c-69ff2021a0e5.jpg,short_sleeved_outwear,654.jpg,plum,winter
263a659c-74c6-403e-b401-b22e8e350f93.jpg,vest,37.jpg,black,winter
6a49ef9f-1dd2-46d3-be6a-558af6789d3c.jpg,trousers,126.jpg,black,winter
3d3675c6-803b-4045-9367-5d43fa7be64b.jpg,vest,683.jpg,darkslategray,winter
f41b8c17-9ecd-461b-8ea9-3d4bc263a0b6.jpg,trousers,683.jpg,black,winter
67d42762-6a18-4fad-9659-f2a71cb5c540.jpg,trousers,693.jpg,darkslategray,winter
57f956c9-101e-4684-ae20-8f80c8d88847.jpg,vest,693.jpg,black,winter
7b058e0d-f58f-461f-acf1-01734da18205.jpg,short_sleeved_outwear,693.jpg,black,winter
b3c1afad-5006-445f-b6f1-a7b45bdfd0ed.jpg,vest,23.jpg,lightgray,winter
1b01b2cf-fedb-433e-8be2-9544f64e3664.jpg,trousers,23.jpg,lightgray,winter
f214f548-d576-4e6a-b79b-094c43009c5e.jpg,skirt,687.jpg,lightslategray,summer
78a4c12f-194b-44d8-b7a6-19b2994be1de.jpg,long_sleeved_shirt,687.jpg,black,winter
5cb20f0b-208b-49a1-bbca-265a69218690.jpg,long_sleeved_shirt,491.jpg,dimgray,autumn
fa66eeb1-cbef-462a-9c8f-133359ac03fc.jpg,skirt,122.jpg,black,winter
e2906f53-adf4-45f3-893e-d65749aa55ae.jpg,skirt,122.jpg,darkslategray,winter
0d98cf8b-b9c6-4fee-aa73-72195d8210e1.jpg,short_sleeved_outwear,122.jpg,dimgray,autumn
f1ce7711-319d-41b6-aae0-abf76cc0e7be.jpg,short_sleeved_outwear,644.jpg,black,winter
1cc3cd52-f4c6-402c-ae49-cbbfae4525c2.jpg,short_sleeved_dress,644.jpg,darkslategray,winter
856e3de6-b4f8-4342-93e2-7fe658351846.jpg,skirt,650.jpg,black,winter
ab179766-ff43-48be-bd6e-5f7ba400a852.jpg,vest,650.jpg,black,winter
54ea9148-480c-4c17-8e23-9a62e10b1632.jpg,trousers,678.jpg,black,winter
f82a87fa-9987-47a8-ae14-78043c069f73.jpg,short_sleeved_outwear,678.jpg,black,winter
826798a1-032d-4889-8ec6-1ae44ed2d18d.jpg,trousers,136.jpg,black,winter
9ecf4c65-64a6-4e1a-9009-869ec54885d7.jpg,skirt,136.jpg,black,winter
7dde5d98-08bb-4bbe-af52-337addd90966.jpg,short_sleeved_outwear,136.jpg,black,winter
1070b16f-cc8c-4fbd-a22c-9e89d74460a4.jpg,vest,485.jpg,black,winter
6cc3cad1-df81-47aa-be24-0b32aa475644.jpg,skirt,308.jpg,black,winter
49d41f47-41e2-4b19-a396-1571b2437b21.jpg,vest,308.jpg,lightsteelblue,summer
0c3e90b4-7f06-4f56-a698-da1281553ec9.jpg,short_sleeved_outwear,308.jpg,lightsteelblue,summer
420fc59f-8d29-4867-b901-3194419bb548.jpg,skirt,334.jpg,lightslategray,summer
769eb52a-f576-4207-907d-7ecf27e2364c.jpg,trousers,334.jpg,slategray,summer
40c71728-d409-4cde-8508-9c1ae685325f.jpg,vest,334.jpg,black,winter
ec45acc0-c305-4ada-a7dd-34a3624d27af.jpg,vest,723.jpg,black,winter
bc6f7514-411e-44d8-b94b-ce6ae1c2de1b.jpg,trousers,723.jpg,black,winter
146fc6dd-6995-421d-933b-b4b3da46ec0c.jpg,short_sleeved_outwear,737.jpg,lavender,winter
e27f1b5c-931f-458d-99ec-b41c22f97d70.jpg,trousers,737.jpg,gainsboro,winter
361239c0-50ce-42ff-9741-32d048e528e8.jpg,skirt,509.jpg,whitesmoke,winter
d7a0de72-5b3e-49be-bab5-22d679afe913.jpg,short_sleeved_outwear,509.jpg,whitesmoke,winter
254abb0e-cb8c-4207-b7de-c9d6926d1166.jpg,vest,509.jpg,whitesmoke,winter
08ca21db-1f8f-4a0b-aacf-db34c4b224c0.jpg,trousers,509.jpg,whitesmoke,winter
8de7741a-7126-4fda-81d5-8e391019ca86.jpg,vest,333.jpg,black,winter
f8745f6d-4bf1-46da-b144-197a832f880d.jpg,skirt,333.jpg,black,winter
e0d0578e-0816-491a-9343-e6c80ad22c3d.jpg,skirt,535.jpg,darkgray,winter
2834a490-f5b5-4d08-90f1-bdbaa0e42e66.jpg,short_sleeved_outwear,535.jpg,mistyrose,summer
ea31f11e-69d1-4ff2-90ee-e9e3be4abb5e.jpg,long_sleeved_shirt,535.jpg,mistyrose,summer
5244e645-3ca4-4b9d-87fd-877744e6f2d5.jpg,short_sleeved_dress,521.jpg,dimgray,autumn
1165d92c-7a9d-4def-82e6-206d420382c7.jpg,trousers,253.jpg,black,winter
835e9ccb-023a-4d63-bbec-98b6b18eed79.jpg,short_sleeved_outwear,253.jpg,black,winter
90489d4d-f76d-447c-8f5a-50d5dd6a74b3.jpg,long_sleeved_shirt,284.jpg,silver,summer
c7b64fb2-f70f-4c16-946b-42ce5eae990c.jpg,trousers,284.jpg,black,winter
9b45b36f-1cc6-4369-9009-1da72af10d11.jpg,trousers,469.jpg,gainsboro,winter
04ea9d8c-0cf6-4a81-b777-112c7d830b6a.jpg,short_sleeved_outwear,469.jpg,black,winter
e0bbac0a-a5fc-4e12-9d17-f93ec908cae5.jpg,skirt,469.jpg,gainsboro,winter
1b44ce99-a7eb-49dd-aebb-d06c0dee96f7.jpg,skirt,290.jpg,darkslategray,winter
bcaada79-8a06-41c7-8c93-f4728cc0218c.jpg,short_sleeved_outwear,455.jpg,silver,summer
1adbad64-a4e4-4b54-9f8c-43a125ae2b12.jpg,trousers,441.jpg,gray,winter
ceac5916-6ed3-4246-b729-9885647c0239.jpg,vest,441.jpg,black,winter
0d9ac715-3f15-43ce-a714-8f698c460437.jpg,trousers,441.jpg,black,winter
36391500-92a6-4878-a191-58ff8893b281.jpg,skirt,327.jpg,black,winter
5946cbf9-80bb-49e3-828a-5f61fb11a51e.jpg,short_sleeved_outwear,327.jpg,black,winter
4fbf52bf-385e-4f7f-af03-62887c06acbd.jpg,trousers,643.jpg,darkslategray,winter
36a19a9f-d2c7-4b92-88e8-3c54fe16c0ef.jpg,short_sleeved_outwear,643.jpg,silver,summer
